Link,Conteudo,Classificação,codigo
https://www.jusbrasil.com.br/diarios/1186256199/dou-secao-3-03-06-2022-pg-82," Espécie: Proc. 23072.265561/2021-47 - Contrato de Licenciamento para exploração da criação consubstanciada de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, doravante denominada LICENCIANTE, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a ODONTO TECH Pesquisa e Inovação LTDA. - CNPJ nº 34.711.535/0001-92, doravante denominada LICENCIADA, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, com exclusividade, pela Licenciante à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Material híbrido nanoesturado à base de oligômeros de nióbio, processo de obtenção e uso"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI, sob o número BR 1020200163620, em 11/08/2020, tendo sua proteção estendida em âmbito internacional pelo PCT/IB2021/051685, e ao certificado de adição denominado ""Material híbrido nanoestruturado à base de oligômeros de nióbio, processo de obtenção e seu uso como fungicida e biomarcador"", depositado junto ao INPI sob o nº BR1320210199287 em 04/10/2021; a tecnologia será utilizada para produção e comercialização de insumos nanoestruturados para aplicação em saúde vegetal (agricultura); o presente instrumento não implica a transferência da titularidade dos direitos relativos às tecnologias. Início da vigência: o presente instrumento terá vigência de 15 (quinze) anos, a contar da data de sua assinatura, em 30 de maio de 2022. Nomes e cargos dos signatários: o Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, a Sra. Poliana Monique Tamietti e o Sr. Alessandro Bruno Antunes Carvalho - Representantes legais da ODONTO TECH Pesquisa e Inovação LTDA., o Prof. Jaime Arturo Ramírez - Presidente da FUNDEP.</p>",Licenciamento,"['BR13202101992', 'BR 102020016362']"
https://www.jusbrasil.com.br/diarios/1186256199/dou-secao-3-03-06-2022-pg-82," CONTRATO DE LICENCIAMENTO DE TECNOLOGIA. Espécie: Proc. 23072.201006/2020-14 - Primeiro Termo Aditivo ao Contrato de Licenciamento de Tecnologia, nº 145/2021, que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, doravante denominada LICENCIANTE, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a BIOZEUS BIOPHARFACEUTICAL SA - CNPJ nº 16.828.860/0001-58, doravante denominada LICENCIADA, com interveniência da Fundação de Desenvolvimento da Pesquisa -FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: O presente Termo Aditivo tem por objeto alteração da ""Cláusula Quinta - Das Remunerações"" do Contrato de Licenciamento de Tecnologia nº 145/2021 prevendo a inclusão da remuneração pelo sublicenciamento da tecnologia pela Biozeus para a Empresa Novaliq GmbH . Início da</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/1106915567/dou-secao-3-29-12-2020-pg-102," Espécie: Proc. 23072.205189/2020-39 - Contrato de Licenciamento de Tecnologia nº 02/2020 que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT e Emanuele Martiniano Santiago MEI - CNPJ nº 24.872.840/0001-02, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, sem exclusividade, pela UFMG à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada às Tecnologias intituladas ""Configuração aplicada a/em brincos, colares, anéis, pulseiras e pentes de cabelo"", ""Configuração aplicada a/em brinco"", ""Configuração aplicada a/em pulseira"" e ""Configuração aplicada a/em brinco, colar e anel"" depositadas junto ao Instituto Nacional da Propriedade Industrial - INPI sob os números BR 30 2019 002333 4, BR 32 2019 0049 29 8, BR 32 2019 004928 0 e BR 30 2019 002336 9, em 29/05/2019, 14/10/2019, 14/10/2019 e 29/05/2019, respectivamente. Início da vigência: o presente instrumento terá vigência de 05 (cinco) anos a partir da data da assinatura, em 14 de dezembro de 2020. Nomes e cargos dos signatários: o Professor Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, a Sra. Emanuele Martiniano Santiago - Representante legal da Emanuele Martiniano Santiago MEI, o Professor Alfredo Gontijo de Oliveira - Presidente da FUNDEP.</p>",Licenciamento,"['BR 30 2019 002333 4', 'BR 32 2019 004928 0', 'BR 30 2019 002336 9']"
https://www.jusbrasil.com.br/diarios/1179164806/dou-secao-3-28-04-2022-pg-103," Espécie: Proc. 23072.237320/2021-16 - Contrato de Licenciamento para exploração da criação consubstanciada de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, a Fundação Centro de Hematologia e Hemoterapia do Estado de Minas Gerais - HEMOMINAS - CNPJ nº 26.388.330/0001-90, a Fundação de Amparo à Pesquisa do Estado de Minas Gerais - FAPEMIG - CNPJ nº 21.949.888/0001-83, em conjunto denominadas LICENCIANTES, e a Safetest Diagnósticos Ltda. - SAFETEST - CNPJ nº 24.173.550/0001-70, doravante denominada LICENCIADA, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, sem exclusividade, pelas Licenciantes à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Proteína recombinante quimérica, método e kit para diagnóstico da infecção causada por HTLV-1 e/ou HTLV-2, e usos"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI, sob o número BR 1020180123700, em 18/06/2018. Início da vigência: o presente instrumento terá vigência de 15 (quinze) anos, a contar da data de sua assinatura, em 25 de abril de 2022 . Nomes e cargos dos signatários: o Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, a Sra. Dra. Junia Guimarães Mourão Cioffi - Presidente do HEMOMINAS, o Sr. Cynthia Mendonça Barbosa - Representante Legal da FAPEMIG, a Sra. Janayna Bhering Cardoso e o Sr. Felipe Augusto Lins Peixoto - Representantes legais da SAFETEST, o Prof. Jaime Arturo Ramírez - Presidente da FUNDEP.</p>",Licenciamento,['BR 102018012370']
https://www.jusbrasil.com.br/diarios/212758848/dou-secao-3-11-10-2018-pg-75," Espécie: Proc. 23072.021540/2018-16 - Contrato de Licenciamento de Tecnologia firmado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT e a Ozonio Empreendimentos Ltda - CNPJ nº 14.354.226/0001-03.</p>Objeto: Licenciamento, a título oneroso, sem exclusividade, dos direitos para desenvolvimento, uso, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à tecnologia intitulada ""Processo para Obtenção de Adsorventes a partir de Rejeitos Ricos em Ferro, Produtos e Uso"" depositada junto ao Instituto Nacional da Propriedade Intelectual -INPI sob o número BR 10 2016 007115 1, em 31/03/2016. Vigência: 05 (cinco) anos a contar da data de sua assinatura em 30/09/2018. Nome e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro -Diretor da CTIT - UFMG, os Srs. Wilfred Brandt e Sérgio Avelar Fonseca - Representantes legais da Ozonio Empreendimentos.</p>",Licenciamento,['BR 10 2016 007115 1']
https://www.jusbrasil.com.br/diarios/212758848/dou-secao-3-11-10-2018-pg-75,"Objeto: Licenciamento, a título oneroso, sem exclusividade, dos direitos para desenvolvimento, uso, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à tecnologia intitulada ""Processo para Obtenção de Adsorventes a partir de Rejeitos Ricos em Ferro, Produtos e Uso"" depositada junto ao Instituto Nacional da Propriedade Intelectual -INPI sob o número BR 10 2016 007115 1, em 31/03/2016. Vigência: 05 (cinco) anos a contar da data de sua assinatura em 30/09/2018. Nome e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro -Diretor da CTIT - UFMG, os Srs. Wilfred Brandt e Sérgio Avelar Fonseca - Representantes legais da Ozonio Empreendimentos.</p>",Licenciamento,['BR 10 2016 007115 1']
https://www.jusbrasil.com.br/diarios/212758848/dou-secao-3-11-10-2018-pg-75," Espécie: Proc. 23072.021532/2018-70 - Contrato de Licenciamento de Tecnologia firmado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT e a Ozonio Empreendimentos Ltda - CNPJ nº 14.354.226/0001-03.</p>Objeto: Licenciamento, a título oneroso, sem exclusividade, dos direitos para desenvolvimento, uso, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à tecnologia intitulada ""Sistema Capturador de Nutrientes de Urina"" depositada junto ao Instituto Nacional da Propriedade Intelectual - INPI sob o número BR 10 2016 025054 4, em 26/10/2016. Vigência: 05 (cinco) anos a contar da data de sua assinatura em 30/09/2018. Nome e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT - UFMG, os Srs. Wilfred Brandt e Sérgio Avelar Fonseca - Representantes legais da Ozonio Empreendimentos.</p>",Licenciamento,['BR 10 2016 025054 4']
https://www.jusbrasil.com.br/diarios/212758848/dou-secao-3-11-10-2018-pg-75,"Objeto: Licenciamento, a título oneroso, sem exclusividade, dos direitos para desenvolvimento, uso, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à tecnologia intitulada ""Sistema Capturador de Nutrientes de Urina"" depositada junto ao Instituto Nacional da Propriedade Intelectual - INPI sob o número BR 10 2016 025054 4, em 26/10/2016. Vigência: 05 (cinco) anos a contar da data de sua assinatura em 30/09/2018. Nome e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT - UFMG, os Srs. Wilfred Brandt e Sérgio Avelar Fonseca - Representantes legais da Ozonio Empreendimentos.</p>",Licenciamento,['BR 10 2016 025054 4']
https://www.jusbrasil.com.br/diarios/212758848/dou-secao-3-11-10-2018-pg-75," Espécie: Proc. 23072.021522/2018-34 - Contrato de Licenciamento de Tecnologia firmado entre a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT e a Ozonio Empreendimentos Ltda - CNPJ nº 14.354.226/0001-03.</p>Objeto: Licenciamento, a título oneroso, sem exclusividade, dos direitos para desenvolvimento, uso, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à tecnologia intitulada ""Estação Compacta de Tratamento de Água e Composição para Tratamento de Água"" depositada junto ao Instituto Nacional da Propriedade Intelectual - INPI sob o número BR 10 2016 012876 8, em 14/06/2016. Vigência: 05 (cinco) anos a contar da data de sua assinatura em 30/09/2018. Nome e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT -UFMG, os Srs. Wilfred Brandt e Sérgio Avelar Fonseca -Representantes legais da Ozonio Empreendimentos.</p>",Licenciamento,['BR 10 2016 012876 8']
https://www.jusbrasil.com.br/diarios/212758848/dou-secao-3-11-10-2018-pg-75,"Objeto: Licenciamento, a título oneroso, sem exclusividade, dos direitos para desenvolvimento, uso, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à tecnologia intitulada ""Estação Compacta de Tratamento de Água e Composição para Tratamento de Água"" depositada junto ao Instituto Nacional da Propriedade Intelectual - INPI sob o número BR 10 2016 012876 8, em 14/06/2016. Vigência: 05 (cinco) anos a contar da data de sua assinatura em 30/09/2018. Nome e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT -UFMG, os Srs. Wilfred Brandt e Sérgio Avelar Fonseca -Representantes legais da Ozonio Empreendimentos.</p>",Licenciamento,['BR 10 2016 012876 8']
https://www.jusbrasil.com.br/diarios/1178338385/dou-secao-3-25-04-2022-pg-90,"> Espécie: Proc. 23072.213012/2022-78 - Acordo de Parceria para Pesquisa, Desenvolvimento e Inovação que entre si celebram a Universidade Federal de Minas Gerais - UFMG, CNPJ nº 17.217.985/0001-04 e a Astrein Engenharia de Manutenção S.A - ASTREIN, CNPJ nº 59.944.983/0001-67 com a interveniência da Fundação de Desenvolvimento da Pesquisa -FUNDEP, CNPJ nº 18.720.938/00014-41. Objeto: Desenvolver o Projeto ""Incorporação de Estratégias de Processamento de Linguagem Natural na Tecnologia RecInt-PaMat: Recuperação de Informação Padronizada de Materiais"" a ser executado nos termos do Plano de Trabalho. Início de vigência: 20/04/2022. Fim de Vigência: 20/11/2022. Nome e cargos dos signatários: Sandra Regina Goulart Almeida - Reitora da UFMG, Marcelo Ávila Fernandes - Diretor Administrativo ASTREIN, Jaime Arturo Ramírez - Presidente FUNDEP. Data de assinatura: 20/04/2022.</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/1162376272/dou-secao-3-10-01-2022-pg-95,"> Espécie: Proc. 23072.046821/2018-81- EDITAL Nº 01, DE 07 DE DEZEMBRO DE 2021. A Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a Fundação de Amparo à Pesquisa do Estado de Minas Gerais - FAPEMIG - CNPJ nº 21.949.888/0001-83, resolvem prorrogar até o dia 18 de março de 2022 o prazo de entrega dos envelopes contendo a proposta para seleção de empresa para transferência de direito de uso e exploração comercial com exclusividade de Know-how de titularidade da UFMG e da FAPEMIG e alterar o Cronograma de Prazos constante no referido Edital, publicado no DOU, Seção 3, nº 230, 8 de dezembro de 2021.</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/243893512/dou-secao-3-28-05-2019-pg-65," Espécie: Proc. 23072.047905/2016-71 - Extrato do 1º Termo Aditivo ao Contrato de prestação de serviços celebrado entre a Universidade Federal de Minas Gerais - UFMG -CNPJ nº 17.217.985/0001-04, por intermédio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a Fundação de Desenvolvimento da Pesquisa - FUNDEP -CNPJ nº 18.720.938/0001-41. Objeto: 1º Termo aditivo que tem como objeto a prorrogação do prazo de vigência por mais 2 (dois) anos, a contar de 03 de novembro de 2019. Vigência: 03 de novembro de 2021. Nomes e cargos dos signatários: Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, O Sr. Antônio Eugênio Faraci- Representante legal da FUNDEP.</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/1170548650/dou-secao-3-04-03-2022-pg-89,"> Espécie: Proc. 23072.215444/2021-32 - Termo Aditivo ao Contrato de Licenciamento de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG -CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferênciae Inovação Tecnológica - CTIT, e a Universo Inox Indústria e Comércio Eireli - CNPJ nº 05.350.235/0001-27, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente termo aditivo a prorrogação do prazo de início da exploração comercial da tecnologia, previsto na cláusula segunda do contrato original, para 30 de agosto de 2022. Início da</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/1138191427/dou-secao-3-27-07-2021-pg-96,"Espécie: Proc. 23072.218682/2021-08 - Contrato de Licenciamento de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a ECOCARBONO - Consultoria e Desenvolvimento Ltda. - CNPJ nº 39.232.924/0001-59, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, sem exclusividade, pela UFMG à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada às Tecnologias intituladas ""Método de síntese de grafeno 3D a partir do politereftalato de etileno (PET)"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI sob o nº BR 1020170210324 em 29-09-2017 e ""Processos de cobertura de carbono nanoestruturado sobre substrato cerâmico e/ou granular utilizando polietileno tereftalato (PET) como precursor de carbono e usos"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI sob o nº BR 1020190187247, em 10-09-2019. Início da vigência: o presente instrumento terá vigência de 10 (dez) anos, a contar da data de sua assinatura, em 23 de julho de 2021. Nomes e cargos dos signatários:o Prof. Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, o Sr. Tarcizo da Cruz Costa de Souza, o Prof. Luiz Orlando Ladeira e o Prof. José Marcio Fonseca Calixto - Sócios-Administradores da Ecocarbono - Consultoria e Desenvolvimento Ltda., o Prof. Jaime</p>",Licenciamento,"['BR 102017021032', 'BR 102019018724']"
https://www.jusbrasil.com.br/diarios/1171248016/dou-secao-3-09-03-2022-pg-98," EXTRATO DE CONTRATO DE LICENCIAMENTO DE TECNOLOGIA Espécie: Proc. 23072.246116/2021-88 - Contrato de Licenciamento para exploração da criação consubstanciada de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a IPOL Nanotecnologia Ltda. - CNPJ nº 17.889.694/0001-62, com interveniência da Fundação de Desenvolvimento da Pesquisa -FUNDEP - CNPJ nº 18.720.938/0001-41.Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, sem exclusividade, pela UFMG à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Processo de obtenção de Óxido de Grafeno e Produto"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI, sob o número BR 1020200209787, em 13/10/2020. Início da</p>",Licenciamento,['BR 102020020978']
https://www.jusbrasil.com.br/diarios/1155305170/dou-secao-3-09-11-2021-pg-88," Espécie: Proc. 23072.218674/2021-53 - Contrato de Licenciamento para exploração da criação consubstanciada de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a ODONTO TECH Pesquisa e Inovação Ltda. - CNPJ nº 34.711.535/0001-92, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, com exclusividade, pela UFMG à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada""Gel clareador dental compreendendo compostos de nióbio modificado, processo e uso"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI, sob o número BR 1020200153676, em 28/07/2020, decorrente do Acordo de Parceria firmado entre a UFMG e a ODONTO TECH Pesquisa, em 26/11/2019, com interveniência da FUNDEP. Início da</p>",Licenciamento,['BR 102020015367']
https://www.jusbrasil.com.br/diarios/1137419141/dou-secao-3-22-07-2021-pg-93," Espécie: Proc. 23072.204288/2021-84 - Contrato de Licenciamento para exploração de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a Fertilitatis Innovatio Pesquisas Ltda- CNPJ nº 31.585.324/0001-62, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, com exclusividade, pela UFMG à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços e/ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Fertilizante líquido e sólido NPK, processo de obtenção, composições fertilizantes e uso"" depositada junto ao Instituto Nacional da Propriedade Industrial - INPI sob o registro BR 1020190209704, em 04/10/2019, tendo sua proteção estendida em âmbito internacional pelo PCT/IB2020/058058. Início da vigência: o presente instrumento terá vigência de 10 (dez) anos a contar da data da assinatura, em 08/07/2021. Nomes e cargos dos signatários: o Professor Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, o Sr. Fernando Storino Bento - Representante legal da Fertilitatis Innovatio Pesquisas Ltda., o Prof. Jaime Arturo Ramírez - Presidente da FUNDEP.</p>",Licenciamento,['BR 102019020970']
https://www.jusbrasil.com.br/diarios/1118289440/dou-secao-3-23-03-2021-pg-63,"Espécie: Proc. 23072.011691/2014-31 - Extrato de Termo Aditivo ao Contrato de Licenciamento de Tecnologia nº 03/2014 que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT e Quibasa Química Básica Ltda - BIOCLIN -CNPJ nº 19.400.787/0001-07, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente termo Aditivo ao Contrato de Licenciamento, a título oneroso, sem exclusividade, pela UFMG à Licenciada, dos direitos para uso, produção, comercialização da Tecnologia intitulada ""Processo para o teste imunoenzimático com Proteína Gp90 Recombinante do Envelope Viral no Diagnóstico da Anemia Infecciosa Equina"", depositada junto ao Instituto Nacional de Propriedade Industrial - INPI sob o número PI 9709475 7, em 18/12/1997, com Carta Patente expedida em 24 de dezembro de 2013. Início da vigência: o presente instrumento terá vigência até o dia 24 de dezembro de 2023, a contar da data de sua assinatura, em 19 de março de 2021. Nomes e cargos dos signatários: o Professor Gilberto Medeiros Ribeiro - Diretor da CTIT/UFMG, o Sr. Silvio Wandalsen Arndt - representante legal da BIOCLIN, o Professor Jaime Arturo Ramírez - Presidente da FUNDEP.</p>",Licenciamento,['PI 9709475']
https://www.jusbrasil.com.br/diarios/1120595285/dou-secao-3-08-04-2021-pg-75," Espécie: Proc. 23072.213207/2020-56 - Contrato de Licenciamento de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, James Cook University - JCU e Bio Controle - Métodos de Controle de Pragas Ltda. - CNPJ nº 01.841.604/0001-23. Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, sem exclusividade, pela UFMG e a James Cook University à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Dispositivo para capturar e eliminar mosquitos adultos"" depositada junto ao Instituto Nacional da Propriedade Industrial - INPI sob o registro BR 1020120280027. Início da</p>",Licenciamento,['BR 102012028002']
https://www.jusbrasil.com.br/diarios/1160175841/doemg-executivo-08-12-2021-pg-28,"Proc. 23072.046821/2018-81– EDITALNº 01, DE 07 DE DEZEMBRO DE 2021 . A universidade Federal de Minas Gerais – uFMG e a Fundação de Amparo à Pesquisa do Estado de Minas Gerais – FAPEMiG , em atendimento ao Disposto no Art. <a class=""cite"" href=""https://www.jusbrasil.com.br/topicos/10936577/artigo-6-da-lei-n-10973-de-02-de-dezembro-de-2004"" rel=""10936577"" title=""Artigo 6 da Lei nº 10.973 de 02 de Dezembro de 2004"">6º</a> da Lei <a class=""cite"" href=""https://www.jusbrasil.com.br/legislacao/1033799/lei-da-inovacao-lei-10973-04"" rel=""10937399,15679993"" title=""Lei no 10.973, de 2 de dezembro de 2004."">10.973</a>/04 – <a class=""cite"" href=""https://www.jusbrasil.com.br/legislacao/1033799/lei-da-inovacao-lei-10973-04"" rel=""10937399"" title=""Lei no 10.973, de 2 de dezembro de 2004."">Lei de Inovacao</a>, tornam público o presente Edital de oferta Tecnológica Pública para o Licenciamento, com exclusividade, no Brasil e no exterior, dos direitos para uso, desenvolvimento, industrialização e comercialização da tecnologia consubstanciada no know how intitulado: uso de linhagem não-toxigênica de bactéria para prevenção da infecção e/ou colonização por Clostridium difficile, registrado pela Coordenadoria de Transferência e Inovação Tecnológica em 06/08/2021 sob o número 202100007, mediante condições estipuladas no Edital e seus anexos . oBJETo Do CoNTrATo: Licenciamento da tecnologia supra mencionada, de titularidade da uFMG e da FAPEMiG . ENTrEGA DAS ProPoSTAS até 14 de janeiro de 2022 às 17h00min . Endereço: Coordenadoria de Transferência e inovação Tecnológica - CTiT, na Avenida Antônio Carlos, nº 6 .627, unidade Administrativa ii, 2º andar, sala 2011, Bairro Pampulha, Belo Horizonte, Minas Gerais, Brasil, CEP: 31 .270-901 . o Edital e seus Anexos poderão ser acessados na íntegra pela página eletrônica da UFMG/CTIT - www.ctit.ufmg.br. Maiores esclarecimentos por escrito via e-mail (info@ctit.ufmg.br). RESPONSÁVEL: Professor Gilberto Medeiros Ribeiro – Diretor da CTIT/UFMG e Sr. Marcelo Gomes Speziali –Diretor de Ciência, Tecnologia e inovação ou pela Sra . Cynthia Mendonça Barbosa – Servidora/FAPEMIG.</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/310918778/dou-secao-3-10-08-2020-pg-55," Espécie: Proc. 23072.047905/2016-71 - Extrato do Segundo Termo Aditivo ao Contrato de Prestação de Serviços celebrado entre a Universidade Federal de Minas Gerais - UFMG -CNPJ nº 17.217.985/0001-04, neste ato também representada por sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT e a Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41. Objeto: Constitui objeto do presente termo aditivo o acréscimo de valores ao contrato original celebrado em 03 de novembro de 2016, com a finalidade de dar apoio ao Projeto de Desenvolvimento Institucional intitulado ""Consolidação do Centro de Tecnologia de Vacinas da UFMG (CT-Vacinas/UFMG)"".</p>",Licenciamento,[]
https://www.jusbrasil.com.br/diarios/1125571771/dou-secao-3-10-05-2021-pg-60," Espécie: Proc. 23072.215444/2021-32 - Contrato de Licenciamento de Tecnologia que entre si celebram a Universidade Federal de Minas Gerais - UFMG - CNPJ nº 17.217.985/0001-04, por meio de sua Coordenadoria de Transferência e Inovação Tecnológica - CTIT, e a Universo Inox Indústria e Comércio Eireli - CNPJ nº 05.350.235/0001-27, com interveniência da Fundação de Desenvolvimento da Pesquisa - FUNDEP - CNPJ nº 18.720.938/0001-41.</p>Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, sem exclusividade, pela UFMG à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Dispositivo para desinfecção"" depositada junto ao Instituto Nacional da Propriedade Industrial - INPI sob o registro BR 1020200142860. Início</p>",Licenciamento,['BR 102020014286']
https://www.jusbrasil.com.br/diarios/1125571771/dou-secao-3-10-05-2021-pg-60,"Objeto: Constitui objeto do presente Contrato de Licenciamento, a título oneroso, sem exclusividade, pela UFMG à Licenciada, dos direitos para uso, desenvolvimento, produção, exploração comercial, prestação de serviços ou obtenção de qualquer vantagem econômica relacionada à Tecnologia intitulada ""Dispositivo para desinfecção"" depositada junto ao Instituto Nacional da Propriedade Industrial - INPI sob o registro BR 1020200142860. Início</p>",Licenciamento,['BR 102020014286']
